point_code,point_description,latitude,longitude,elev,ortho_ht,UTM Zone,UTM Easting,UTM Northing,site_name,deployable,deployment_issue,difficulty_rating,updated_by,update_datetime,Notes,Region,Transect,Transect meters,utm_E,utm_N,utm_zone,utm_letter
SINE0193,6m S of inlet 1.5m from bank attached to steel rod which is buried into the substrate. Moth is submerged about 12 inches as of July 2024.,,,8514.0,,10S,726216.0,4366014.0,Froglog Pond,,,,Hannah Nossan,,,Sierra Nevada,,,,,,
SINE0194,"13903_PondBelowHighland_Spring, Set to shelter the AudioMoth from early season flows. Good cover under and around this boulder; hopefully good egg mass spot. Large RASI tadpoles abundant in this small pond below Highland Lake.",,,,,10S,739163.0,4315765.0,Highland Lake,,,,Hannah Nossan,,,Sierra Nevada,,,,,,
SINE0195,"HighlandLake(13904)_ForSpring, near boulder that’s mostly submerged in late July 2024. Set about 12 feet out from shoreline",,,,,10S,739196.0,4315571.0,Highland Lake,,,,Hannah Nossan,,,Sierra Nevada,,,,,,
SINE0196,"HighlandLake(13904)_ForSpring, Close to SW inlet",,,,,10S,738816.0,4315616.0,Highland Lake,,,,Hannah Nossan,,,Sierra Nevada,,,,,,
SM01,Spotmapping point measured with surveyor GPS,40.2880302,-79.058954,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,664994.0872142846,4461534.134157245,17.0,T
SM02,Spotmapping point measured with surveyor GPS,40.2882199,-79.058392,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665041.4001298924,4461556.239175708,17.0,T
SM03,Spotmapping point measured with surveyor GPS,40.2883472,-79.057876,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665084.9543142009,4461571.331961654,17.0,T
SM04,Spotmapping point measured with surveyor GPS,40.2885047,-79.057366,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665127.924762334,4461589.7662098,17.0,T
SM05,Spotmapping point measured with surveyor GPS,40.2887399,-79.056876,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665169.0056400781,4461616.788604494,17.0,T
SM06,Spotmapping point measured with surveyor GPS,40.2888773,-79.056315,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665216.3599612123,4461633.087257722,17.0,T
SM07,Spotmapping point measured with surveyor GPS,40.2876224,-79.058724,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665014.6312264022,4461489.294281596,17.0,T
SM08,Spotmapping point measured with surveyor GPS,40.2877446,-79.058174,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665061.0885505779,4461503.884130102,17.0,T
SM09,Spotmapping point measured with surveyor GPS,40.2879693,-79.05768,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665102.535732071,4461529.74802544,17.0,T
SM10,Spotmapping point measured with surveyor GPS,40.2881066,-79.057194,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665143.5153810481,4461545.895287623,17.0,T
SM11,Spotmapping point measured with surveyor GPS,40.2883293,-79.05663,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665190.9174719325,4461571.668200402,17.0,T
SM12,Spotmapping point measured with surveyor GPS,40.2884803,-79.055994,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665244.6144734109,4461589.616600292,17.0,T
SM13,Spotmapping point measured with surveyor GPS,40.287189,-79.058529,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665032.2624370801,4461441.547478971,17.0,T
SM14,Spotmapping point measured with surveyor GPS,40.2873088,-79.057878,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665087.3117811832,4461456.059266858,17.0,T
SM15,Spotmapping point measured with surveyor GPS,40.2875531,-79.057435,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665124.3759948376,4461484.003938459,17.0,T
SM16,Spotmapping point measured with surveyor GPS,40.2877168,-79.056832,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665175.2375612161,4461503.300073843,17.0,T
SM17,Spotmapping point measured with surveyor GPS,40.2878772,-79.056398,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665211.7405230202,4461521.91497647,17.0,T
SM18,Spotmapping point measured with surveyor GPS,40.2880837,-79.055741,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665267.0877784193,4461546.063552846,17.0,T
SM18a,Spotmapping point measured with surveyor GPS,40.2880673,-79.055841,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665258.62693684,4461544.056451686,17.0,T
SM19,Spotmapping point measured with surveyor GPS,40.2868056,-79.058314,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665051.4723730243,4461399.388299759,17.0,T
SM20,Spotmapping point measured with surveyor GPS,40.2869497,-79.057699,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665103.4025101471,4461416.530563133,17.0,T
SM21,Spotmapping point measured with surveyor GPS,40.2871058,-79.057193,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665146.0372011336,4461434.802019499,17.0,T
SM22,Spotmapping point measured with surveyor GPS,40.2873263,-79.056617,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665194.4654768269,4461460.353090914,17.0,T
SM23,Spotmapping point measured with surveyor GPS,40.2875077,-79.056174,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665231.6825318888,4461481.3160040425,17.0,T
SM24,Spotmapping point measured with surveyor GPS,40.2876145,-79.055548,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665284.6377379631,4461494.339532959,17.0,T
SM25,Spotmapping point measured with surveyor GPS,40.2863278,-79.058069,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665073.4625527469,4461346.806083691,17.0,T
SM26,Spotmapping point measured with surveyor GPS,40.2865356,-79.057513,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665120.2223558131,4461370.909594211,17.0,T
SM27,Spotmapping point measured with surveyor GPS,40.2867361,-79.056972,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665165.7245003104,4461394.175086434,17.0,T
SM28,Spotmapping point measured with surveyor GPS,40.2868823,-79.056386,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665215.184064484,4461411.497160849,17.0,T
SM29,Spotmapping point measured with surveyor GPS,40.2870944,-79.055932,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665253.2616228005,4461435.888587637,17.0,T
SM30,Spotmapping point measured with surveyor GPS,40.2871561,-79.055377,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665300.2913906833,4461443.773359004,17.0,T
SM31,Spotmapping point measured with surveyor GPS,40.2859837,-79.057847,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665093.1723464719,4461309.022596263,17.0,T
SM32,Spotmapping point measured with surveyor GPS,40.2861332,-79.057315,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665138.0340266748,4461326.609807243,17.0,T
SM33,Spotmapping point measured with surveyor GPS,40.2862997,-79.05673,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665187.3596512736,4461346.183245723,17.0,T
SM34,Spotmapping point measured with surveyor GPS,40.2864881,-79.056161,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665235.2715216567,4461368.158204283,17.0,T
SM35,Spotmapping point measured with surveyor GPS,40.2866064,-79.055642,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665279.1034518301,4461382.258627111,17.0,T
SM36,Spotmapping point measured with surveyor GPS,40.2868356,-79.055105,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665324.1950922743,4461408.7035118835,17.0,T
SM36a,Spotmapping point measured with surveyor GPS,40.2869032,-79.055022,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665331.086109617,4461416.3624727875,17.0,T
SM37,Spotmapping point measured with surveyor GPS,40.2879132,-79.058619,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665022.8495856056,4461521.770553759,17.0,T
SM38,Spotmapping point measured with surveyor GPS,40.2881114,-79.058013,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665073.8821696495,4461544.901314311,17.0,T
SM39,Spotmapping point measured with surveyor GPS,40.2882621,-79.057478,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665118.9945461048,4461562.6272585625,17.0,T
SM40,Spotmapping point measured with surveyor GPS,40.2884132,-79.056946,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665163.8507246483,4461580.392287867,17.0,T
SM41,Spotmapping point measured with surveyor GPS,40.2886049,-79.056399,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665209.8829158866,4461602.692429897,17.0,T
SM42,Spotmapping point measured with surveyor GPS,40.2874853,-79.058369,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665045.142886486,4461474.736793827,17.0,T
SM43,Spotmapping point measured with surveyor GPS,40.2876703,-79.057844,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665089.3221801168,4461496.251426124,17.0,T
SM44,Spotmapping point measured with surveyor GPS,40.287854,-79.05733,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665132.569304564,4461517.601508232,17.0,T
SM45,Spotmapping point measured with surveyor GPS,40.288024,-79.05665,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665189.9608987333,4461537.740660645,17.0,T
SM46,Spotmapping point measured with surveyor GPS,40.2881728,-79.056187,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665228.9571429193,4461555.122069849,17.0,T
SM47,Spotmapping point measured with surveyor GPS,40.2871393,-79.058076,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665070.8925236887,4461436.874652433,17.0,T
SM48,Spotmapping point measured with surveyor GPS,40.2872623,-79.057567,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665113.8627699638,4461451.477210082,17.0,T
SM49,Spotmapping point measured with surveyor GPS,40.2873958,-79.057004,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665161.3977716988,4461467.3462823145,17.0,T
SM50,Spotmapping point measured with surveyor GPS,40.2876127,-79.056413,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665211.1096812283,4461492.525819264,17.0,T
SM51,Spotmapping point measured with surveyor GPS,40.2877541,-79.055938,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665251.1442547989,4461509.108274046,17.0,T
SM52,Spotmapping point measured with surveyor GPS,40.2866878,-79.057922,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665085.0828502066,4461387.042335552,17.0,T
SM53,Spotmapping point measured with surveyor GPS,40.286858,-79.057353,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665133.0390261373,4461406.99632884,17.0,T
SM54,Spotmapping point measured with surveyor GPS,40.2869681,-79.056842,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665176.21077908,4461420.170987202,17.0,T
SM55,Spotmapping point measured with surveyor GPS,40.2871911,-79.056232,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665227.5232808585,4461446.063195825,17.0,T
SM56,Spotmapping point measured with surveyor GPS,40.2873813,-79.055698,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665272.4546935384,4461468.1729350155,17.0,T
SM57,Spotmapping point measured with surveyor GPS,40.2862654,-79.057641,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665109.99881515,4461340.677068935,17.0,T
SM58,Spotmapping point measured with surveyor GPS,40.2864347,-79.057137,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665152.4317742502,4461360.410101954,17.0,T
SM59,Spotmapping point measured with surveyor GPS,40.2865989,-79.056611,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665196.7471582404,4461379.618282556,17.0,T
SM60,Spotmapping point measured with surveyor GPS,40.2867465,-79.055991,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665249.0936785402,4461397.15940381,17.0,T
SM60a,Spotmapping point measured with surveyor GPS,40.2867443,-79.055976,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665250.3741838792,4461396.943176454,17.0,T
SM61,Spotmapping point measured with surveyor GPS,40.2869615,-79.055492,,,,,,SGL042,,,,Chapin Czarnecki,,,,,,665290.9895691709,4461421.956901059,17.0,T
Sophia020m,,8.651591658,-80.5879676,,,17p,545331.0,956358.0,Sophia Stream,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,20.0,545330.9997755142,956357.9999370569,17.0,P
Tigrero010m,,8.60103671,-80.68090283,,,17p,535111.0,950759.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,10.0,535110.9998019858,950758.9999245891,17.0,P
Tigrero030m,,8.600873845,-80.68083935,,,17p,535118.0,950741.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,30.0,535117.9997228446,950740.9999547382,17.0,P
Tigrero050m,,8.600720002,-80.68074859,,,17p,535128.0,950724.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,50.0,535128.0005322353,950723.9999281177,17.0,P
Tigrero070m,,8.600566167,-80.68066693,,,17p,535137.0,950707.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,70.0,535137.000043514,950706.9999535764,17.0,P
Tigrero090m,,8.600358046,-80.68056714,,,17p,535148.0,950684.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,90.0,535147.9994746296,950683.9999725607,17.0,P
Tigrero110m,,8.600276564,-80.68047632,,,17p,535158.0,950675.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,110.0,535158.0002394456,950674.9999386846,17.0,P
Tigrero130m,,8.600095601,-80.68040377,,,17p,535166.0,950655.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,130.0,535165.9998676733,950654.9999565884,17.0,P
Tigrero150m,,8.599986954,-80.68027663,,,17p,535180.0,950643.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,150.0,535179.9995735132,950642.9999933594,17.0,P
Tigrero170m,,8.600846838,-80.68099387,,,17p,535101.0,950738.0,Rio Tigrero,,,,Sam Lapp,11/20/2023 11:34:02,,El Cope,,170.0,535100.9998396441,950737.9999941017,17.0,P
RK774,,40.7410278,-78.331871,,,,,,SGL060,,,,,,,,,,725281.9400474838,4513434.05703882,17.0,T
RK776,,40.733654,-78.337738,,,,,,SGL060,,,,,,,,,,724811.3518366225,4512600.348677665,17.0,T
RK777,,40.7372169,-78.3012238,,,,,,SGL060,,,,,,,,,,727882.9193926576,4513090.123102446,17.0,T
RK779,,40.7433472,-78.3544617,,,,,,SGL060,,,,,,,,,,723366.5378224775,4513633.788962396,17.0,T
RK780,,40.744545,-78.2957611,,,,,,SGL060,,,,,,,,,,728319.1576980848,4513917.916092932,17.0,T
RK783,,40.7435913,-78.265152,,,,,,SGL060,,,,,,,,,,730907.0802432501,4513892.164668239,17.0,T
RK784,,40.7386093,-78.3476028,,,,,,SGL060,,,,,,,,,,723961.610003255,4513125.265370135,17.0,T
RK786,,40.7448883,-78.3448639,,,,,,SGL060,,,,,,,,,,724171.8016233953,4513829.370995237,17.0,T
RK787,,40.7381325,-78.3251877,,,,,,SGL060,,,,,,,,,,725856.1026191209,4513129.799409497,17.0,T
RK788,,40.7532158,-78.316246,,,,,,SGL060,,,,,,,,,,726559.9708452461,4514827.450250159,17.0,T
RK789,,40.7512512,-78.3184052,,,,,,SGL060,,,,,,,,,,726384.3421708813,4514603.758651191,17.0,T
RK790,,40.741848,-78.3354797,,,,,,SGL060,,,,,,,,,,724974.4428176952,4513515.855826241,17.0,T
RK794,,40.7730865,-78.2476425,,,,,,SGL060,,,,,,,,,,732282.8205713178,4517213.082039988,17.0,T
RK795,,40.7625618,-78.2435913,,,,,,SGL060,,,,,,,,,,732661.4935690062,4516055.329743066,17.0,T
RK796,,40.7703781,-78.2422943,,,,,,SGL060,,,,,,,,,,732743.6878561709,4516926.570312095,17.0,T
RK797,,40.7711792,-78.2714996,,,,,,SGL060,,,,,,,,,,730275.7845994048,4516938.380814577,17.0,T
RK798,,40.7694092,-78.2610703,,,,,,SGL060,,,,,,,,,,731162.2193584866,4516769.317724652,17.0,T
RK800,,40.7413063,-78.2900314,,,,,,SGL060,,,,,,,,,,728814.078939414,4513573.276574772,17.0,T
RK802,,40.7576447,-78.271431,,,,,,SGL060,,,,,,,,,,730328.3355475091,4515435.910796556,17.0,T
RK803,,40.7531242,-78.2668457,,,,,,SGL060,,,,,,,,,,730731.0823999454,4514946.0832485445,17.0,T
RK804,,40.7517014,-78.2908325,,,,,,SGL060,,,,,,,,,,728710.7856886073,4514725.284000721,17.0,T
RK805,,40.7399521,-78.3370819,,,,,,SGL060,,,,,,,,,,724845.5383208127,4513301.260266322,17.0,T
RK806,,40.734787,-78.3292465,,,,,,SGL060,,,,,,,,,,725524.6546361479,4512747.93150113,17.0,T
RK807,,40.7651825,-78.245079,,,,,,SGL060,,,,,,,,,,732526.7643152514,4516342.343621873,17.0,T
RK808,,40.7797623,-78.2518692,,,,,,SGL060,,,,,,,,,,731902.8354629518,4517943.065116248,17.0,T
RK809,,40.7566452,-78.2755585,,,,,,SGL060,,,,,,,,,,729983.3266635294,4515314.1089254245,17.0,T
RK810,,40.7592201,-78.280571,,,,,,SGL060,,,,,,,,,,729551.2847027027,4515586.8486363115,17.0,T
RK811,,40.7613831,-78.2826309,,,,,,SGL060,,,,,,,,,,729369.9442011018,4515821.601668691,17.0,T
RK812,,40.7631416,-78.2666626,,,,,,SGL060,,,,,,,,,,730711.8757943807,4516058.733526364,17.0,T
RK813,,40.7631073,-78.2510529,,,,,,SGL060,,,,,,,,,,732029.7079688942,4516096.119254843,17.0,T
RK814,,40.7744827,-78.2379456,,,,,,SGL060,,,,,,,,,,733096.3920601463,4517393.835772749,17.0,T
RK815,,40.766758,-78.2759399,,,,,,SGL060,,,,,,,,,,729916.248010352,4516435.8680704255,17.0,T
RK816,,40.7546539,-78.2787933,,,,,,SGL060,,,,,,,,,,729717.0908197624,4515084.548734003,17.0,T
RK817,,40.7836456,-78.2521591,,,,,,SGL060,,,,,,,,,,731864.8530612858,4518373.438443181,17.0,T
RK818,,40.7707977,-78.2681122,,,,,,SGL060,,,,,,,,,,730563.0212113002,4516904.929138555,17.0,T
RK819,,40.7512703,-78.2720413,,,,,,SGL060,,,,,,,,,,730298.8257993946,4514726.599394925,17.0,T
RK820,,40.7708931,-78.2635651,,,,,,SGL060,,,,,,,,,,730946.4953799479,4516927.490433086,17.0,T
RK821,,40.7713165,-78.2566223,,,,,,SGL060,,,,,,,,,,731531.0413844299,4516992.812441406,17.0,T
RK822,,40.7444038,-78.2929764,,,,,,SGL060,,,,,,,,,,728554.7801368845,4513909.492344318,17.0,T
RK823,,40.7487869,-78.2670288,,,,,,SGL060,,,,,,,,,,730730.6286252516,4514464.059029712,17.0,T
RK824,,40.7476845,-78.289032,,,,,,SGL060,,,,,,,,,,728876.5870105478,4514284.012022177,17.0,T
RK826,,40.7458382,-78.2753677,,,,,,SGL060,,,,,,,,,,730036.7082398698,4514114.778989234,17.0,T
RK827,,40.7521667,-78.2825928,,,,,,SGL060,,,,,,,,,,729404.867086354,4514798.46500069,17.0,T
RK828,,40.7515602,-78.3431549,,,,,,SGL060,,,,,,,,,,724293.6705908028,4514574.47115365,17.0,T
RK829,,40.762352,-78.261467,,,,,,SGL060,,,,,,,,,,731153.2066267395,4515984.754171541,17.0,T
RK830,,40.7456818,-78.2606735,,,,,,SGL060,,,,,,,,,,731278.0012755371,4514136.059395402,17.0,T
RK831,,40.7519722,-78.3377228,,,,,,SGL060,,,,,,,,,,724750.9150439084,4514634.119478627,17.0,T
RK832,,40.739666,-78.3197708,,,,,,SGL060,,,,,,,,,,726308.3439900656,4513314.013581132,17.0,T
RK833,,40.749218,-78.3128128,,,,,,SGL060,,,,,,,,,,726863.4286410952,4514392.478137157,17.0,T
RK834,,40.7482986,-78.3291779,,,,,,SGL060,,,,,,,,,,725484.7774677521,4514248.20038561,17.0,T
RK835,,40.7622681,-78.2565689,,,,,,SGL060,,,,,,,,,,731566.9823373039,4515988.3644980965,17.0,T
RK836,,40.7478943,-78.3393021,,,,,,SGL060,,,,,,,,,,724631.3090545064,4514177.334392714,17.0,T
RK837,,40.7373276,-78.2728043,,,,,,SGL060,,,,,,,,,,730282.5317713482,4513176.630304781,17.0,T
RK838,,40.7557487,-78.2652664,,,,,,SGL060,,,,,,,,,,730855.3348464128,4515241.621347679,17.0,T
RK839,,40.7458229,-78.2857513,,,,,,SGL060,,,,,,,,,,729159.9904064968,4514085.897919273,17.0,T
RK840,,40.7543793,-78.3449326,,,,,,SGL060,,,,,,,,,,724134.1044878594,4514882.909761099,17.0,T
RK842,,40.7500229,-78.2990875,,,,,,SGL060,,,,,,,,,,728019.5512509347,4514517.435564906,17.0,T
RK843,,40.7509613,-78.3306351,,,,,,SGL060,,,,,,,,,,725352.7429533692,4514540.075058622,17.0,T
RK844,,40.7757149,-78.2488251,,,,,,SGL060,,,,,,,,,,732173.8465011986,4517501.764781778,17.0,T
RK845,,40.7410278,-78.331871,,,,,,SGL060,,,,,,,,,,725281.9400474838,4513434.05703882,17.0,T
RK846,,40.777401,-78.2563477,,,,,,SGL060,,,,,,,,,,731533.0770468377,4517669.063613705,17.0,T
RK847,,40.7469864,-78.3516998,,,,,,SGL060,,,,,,,,,,723587.5559430635,4514044.858307134,17.0,T
RK848,,40.7810745,-78.2497711,,,,,,SGL060,,,,,,,,,,732075.3340882859,4518094.3047271585,17.0,T
RK849,,40.7372017,-78.2964096,,,,,,SGL060,,,,,,,,,,728289.524516624,4513100.95294087,17.0,T
RK850,,40.7731438,-78.2520599,,,,,,SGL060,,,,,,,,,,731909.7760088339,4517207.747262489,17.0,T
RK851,,40.7397118,-78.2844543,,,,,,SGL060,,,,,,,,,,729290.5096241987,4513410.813705649,17.0,T
RK852,,40.7510071,-78.3257141,,,,,,SGL060,,,,,,,,,,725768.0729108797,4514557.816577288,17.0,T
RK853,,40.7645721,-78.2809143,,,,,,SGL060,,,,,,,,,,729503.8775288074,4516180.147865877,17.0,T
RK854,,40.7369995,-78.3223343,,,,,,SGL060,,,,,,,,,,726100.9037740533,4513011.361319636,17.0,T
RK855,,40.7640533,-78.2747269,,,,,,SGL060,,,,,,,,,,730027.9726027602,4516138.764238759,17.0,T
